,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude,geometry,index_right,boro_code,boro_name,county_fip,ntacode,ntaname,shape_area,shape_leng
192,Q0xQixWOJpUJCcNWcPz7EQ,gong-cha-new-york-25,Gong Cha,https://s3-media3.fl.yelpcdn.com/bphoto/1hEf1PlT0dxZ8wZT3WW2IQ/o.jpg,False,https://www.yelp.com/biz/gong-cha-new-york-25?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,44,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.80323, 'longitude': -73.96691}","['pickup', 'delivery']",$$,"{'address1': '2810 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2810 Broadway', 'New York, NY 10025']}",16468506566.0,(646) 850-6566,11108.473090012643,40.80323,-73.96691,POINT (-73.96691 40.80323),74,1.0,Manhattan,061,MN09,Morningside Heights,20153942.4143,20749.4974385
193,F6CyiY-TkgWG06c6bdzo3Q,m-tea-flushing,M Tea,https://s3-media3.fl.yelpcdn.com/bphoto/UqxhzKImo23zbbT1gWzvJQ/o.jpg,False,https://www.yelp.com/biz/m-tea-flushing?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,109,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 40.761704, 'longitude': -73.8314553}","['pickup', 'delivery']",$,"{'address1': '36-56 Main St', 'address2': None, 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['36-56 Main St', 'Flushing, NY 11354']}",17188862566.0,(718) 886-2566,15079.24683506332,40.761704,-73.8314553,POINT (-73.8314553 40.761704),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
194,E8pooTXfQLYCcS3ncjruXA,coco-fresh-tea-and-juice-flushing,CoCo Fresh Tea & Juice,https://s3-media1.fl.yelpcdn.com/bphoto/WKfKlp1FdMI9DpUwi4Achg/o.jpg,False,https://www.yelp.com/biz/coco-fresh-tea-and-juice-flushing?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,234,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.75958, 'longitude': -73.8305}",['delivery'],$,"{'address1': '39-22 Main St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['39-22 Main St', 'Flushing, NY 11354']}",17183218566.0,(718) 321-8566,15069.726371591589,40.75958,-73.8305,POINT (-73.8305 40.75958),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
195,f_vDVYSk-VUnlGTvgtBwkQ,noodlecraft-long-island-city,Noodlecraft,https://s3-media3.fl.yelpcdn.com/bphoto/zULr7aEwCgjjh5SsKtp2QQ/o.jpg,False,https://www.yelp.com/biz/noodlecraft-long-island-city?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,84,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.74471, 'longitude': -73.95182}","['pickup', 'delivery']",$$,"{'address1': '10-39 47th Rd', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['10-39 47th Rd', 'Long Island City, NY 11101']}",17183929555.0,(718) 392-9555,5635.718132810555,40.74471,-73.95182,POINT (-73.95182 40.74471),166,4.0,Queens,081,QN31,Hunters Point-Sunnyside-West Maspeth,102419069.807,74520.1734573
196,graCalOReFFFOaC0febodw,minus-celsius-ice-cream-new-york,Minus Celsius Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/D9QqHWxq3M_q-OBHoq0AYg/o.jpg,False,https://www.yelp.com/biz/minus-celsius-ice-cream-new-york?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,159,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.7176, 'longitude': -73.99163}",['delivery'],$,"{'address1': '302 Grand St', 'address2': 'Ste E', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['302 Grand St', 'Ste E', 'New York, NY 10002']}",14077977174.0,(407) 797-7174,1378.6970829356906,40.7176,-73.99163,POINT (-73.99163 40.7176),88,1.0,Manhattan,061,MN27,Chinatown,14501876.9123,20786.2543315
197,hZDZ--W5gd7E0W8lz_feLg,abc-eats-food-hall-long-island-city,ABC Eats Food Hall,https://s3-media3.fl.yelpcdn.com/bphoto/WTiRVQmmHYp2d4G2z2sUew/o.jpg,False,https://www.yelp.com/biz/abc-eats-food-hall-long-island-city?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,17,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",4.0,"{'latitude': 40.7455044, 'longitude': -73.9461136}","['pickup', 'delivery']",$$,"{'address1': '2222 Jackson Ave', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['2222 Jackson Ave', 'Long Island City, NY 11101']}",17183925737.0,(718) 392-5737,5956.100759059312,40.7455044,-73.9461136,POINT (-73.9461136 40.7455044),166,4.0,Queens,081,QN31,Hunters Point-Sunnyside-West Maspeth,102419069.807,74520.1734573
198,YHrVxblPVsgktXvrydTXKQ,bobba-hubba-elmhurst,Bobba Hubba,https://s3-media2.fl.yelpcdn.com/bphoto/CNkb2ITIvNOvPJaua4MXlQ/o.jpg,False,https://www.yelp.com/biz/bobba-hubba-elmhurst?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,30,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.74586, 'longitude': -73.8906}",['delivery'],$,"{'address1': '40-36 75th St', 'address2': '', 'address3': None, 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['40-36 75th St', 'Elmhurst, NY 11373']}",,,9826.053693717891,40.74586,-73.8906,POINT (-73.8906 40.74586),144,4.0,Queens,081,QN29,Elmhurst,32674800.5481,36711.5550646
199,by3snZvQTCDed8ds9A6Vsw,fancy-juice-new-york,Fancy Juice,https://s3-media3.fl.yelpcdn.com/bphoto/R7lzxuYVYFEMW--mfefRmw/o.jpg,False,https://www.yelp.com/biz/fancy-juice-new-york?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,43,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",3.5,"{'latitude': 40.7254537056505, 'longitude': -73.9872509999598}","['pickup', 'delivery']",$$,"{'address1': '69 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['69 1st Ave', 'New York, NY 10003']}",12122281256.0,(212) 228-1256,2302.685229692232,40.7254537056505,-73.9872509999598,POINT (-73.9872509999598 40.7254537056505),139,1.0,Manhattan,061,MN22,East Village,10894242.634,13555.2320945
200,AgBuPYM74--2L8XIuXcS8w,kung-fu-tea-brooklyn-2,Kung Fu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/bkgXEZkrF81clAj3apIAdA/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-brooklyn-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,125,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 40.598612, 'longitude': -73.9565322}","['pickup', 'delivery']",$$,"{'address1': '1422 Ave U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['1422 Ave U', 'Brooklyn, NY 11229']}",,,12298.968750510894,40.598612,-73.9565322,POINT (-73.9565322 40.598612),46,3.0,Brooklyn,047,BK44,Madison,27379162.2277,26237.257396
201,U0EJ4URMoFHJEzAkMp4WWQ,ollies-to-go-new-york,Ollie's To Go,https://s3-media2.fl.yelpcdn.com/bphoto/Dde_bptCOnVysM_qmjXBng/o.jpg,False,https://www.yelp.com/biz/ollies-to-go-new-york?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,166,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",2.5,"{'latitude': 40.7904902, 'longitude': -73.9752417}","['pickup', 'delivery']",$$,"{'address1': '2425 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['2425 Broadway', 'New York, NY 10024']}",12128772298.0,(212) 877-2298,9591.817546470547,40.7904902,-73.9752417,POINT (-73.9752417 40.7904902),18,1.0,Manhattan,061,MN12,Upper West Side,34379942.2944,29160.206256
202,jRhMGHISqe44FM9HR-m9kQ,sweet-cats-cafe-fresh-meadows,Sweet Cats Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/jFfKooIegG_VXq8csiJ7vA/o.jpg,False,https://www.yelp.com/biz/sweet-cats-cafe-fresh-meadows?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,218,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.0,"{'latitude': 40.723314, 'longitude': -73.799678}","['pickup', 'delivery']",$,"{'address1': '168-17 Union Tpke', 'address2': '', 'address3': None, 'city': 'Fresh Meadows', 'zip_code': '11366', 'country': 'US', 'state': 'NY', 'display_address': ['168-17 Union Tpke', 'Fresh Meadows, NY 11366']}",19292183130.0,(929) 218-3130,16522.541219409293,40.723314,-73.799678,POINT (-73.799678 40.723314),38,4.0,Queens,081,QN38,Pomonok-Flushing Heights-Hillcrest,38835920.4203,30731.4193741
203,IoPJ1I0eQn6wnrFAoqFXOw,banhmigos-new-york-2,Banhmigos,https://s3-media1.fl.yelpcdn.com/bphoto/envy2u_wdpUzHR6Fybzryg/o.jpg,False,https://www.yelp.com/biz/banhmigos-new-york-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,56,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.69111, 'longitude': -73.99184}","['pickup', 'delivery']",$$,"{'address1': '92 Court St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['92 Court St', 'New York, NY 11201']}",19293376188.0,(929) 337-6188,1604.5131460900568,40.69111,-73.99184,POINT (-73.99184 40.69111),168,3.0,Brooklyn,047,BK09,Brooklyn Heights-Cobble Hill,9985088.0298,14264.5784784
204,UTv8X6NQEzsSZGooUJdoMw,kung-fu-tea-brooklyn-8,Kung Fu Tea,https://s3-media1.fl.yelpcdn.com/bphoto/nUyhulcdtxAO4sFXM9TjQw/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-brooklyn-8?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,8,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.6100473432545, 'longitude': -73.9200543612242}","['pickup', 'delivery']",,"{'address1': '5100 Kings Plz', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['5100 Kings Plz', 'Brooklyn, NY 11234']}",19292038878.0,(929) 203-8878,12318.29736095533,40.6100473432545,-73.9200543612242,POINT (-73.9200543612242 40.6100473432545),51,3.0,Brooklyn,047,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,69455153.8624,90658.9869799
205,o2_xmei3lW4pApuAkQlJmQ,woodside-rainbow-bakery-woodside,Woodside Rainbow Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/vUUki84PFyYzrJxZU1BadA/o.jpg,False,https://www.yelp.com/biz/woodside-rainbow-bakery-woodside?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,35,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7453041, 'longitude': -73.9031929}",[],$,"{'address1': '39-61 61st St', 'address2': '', 'address3': None, 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['39-61 61st St', 'Woodside, NY 11377']}",17187797988.0,(718) 779-7988,8864.446364800677,40.7453041,-73.9031929,POINT (-73.9031929 40.7453041),178,4.0,Queens,081,QN63,Woodside,28248151.0863,27863.1243587
206,cDz73R_9AYG1E3jHgR1UfA,coco-fresh-tea-and-juice-new-york-24,CoCo Fresh Tea & Juice,https://s3-media3.fl.yelpcdn.com/bphoto/YcOY6czH1t7XU6_gwUm6iw/o.jpg,False,https://www.yelp.com/biz/coco-fresh-tea-and-juice-new-york-24?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,32,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 40.760509821085, 'longitude': -73.9908998832107}","['pickup', 'delivery']",,"{'address1': '646 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['646 9th Ave', 'New York, NY 10036']}",16466093683.0,(646) 609-3683,6129.609033645127,40.760509821085,-73.9908998832107,POINT (-73.9908998832107 40.760509821085),69,1.0,Manhattan,061,MN15,Clinton,18373942.942,34570.7772787
207,W-WfjxBnMhv_ah386BlcvA,yi-fang-taiwan-fruit-tea-flushing,Yi Fang Taiwan Fruit Tea,https://s3-media1.fl.yelpcdn.com/bphoto/EwaisoJspQVNX2K7LY2NDQ/o.jpg,False,https://www.yelp.com/biz/yi-fang-taiwan-fruit-tea-flushing?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,314,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.75875, 'longitude': -73.83105}","['pickup', 'delivery']",$$,"{'address1': '135-15 40th Rd', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['135-15 40th Rd', 'Flushing, NY 11354']}",19293007485.0,(929) 300-7485,14978.658658369652,40.75875,-73.83105,POINT (-73.83105 40.75875),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
208,3qFwG-V9ii-krMapWssisA,mi-tea-brooklyn-2,Mi Tea,https://s3-media2.fl.yelpcdn.com/bphoto/EoL5eQalSsUeAyWafgiTgQ/o.jpg,False,https://www.yelp.com/biz/mi-tea-brooklyn-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,15,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.603705, 'longitude': -73.997358}","['pickup', 'delivery']",,"{'address1': '2046 86th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2046 86th St', 'Brooklyn, NY 11214']}",13474624571.0,(347) 462-4571,11315.898084680266,40.603705,-73.997358,POINT (-73.997358 40.603705),106,3.0,Brooklyn,047,BK28,Bensonhurst West,46663162.9946,37029.1383654
209,cwSU8dMbmj3yi10tFXdy6A,tsaôcaa-flushing,TSAôCAA,https://s3-media2.fl.yelpcdn.com/bphoto/HF0y5YgV3uobPcsRwj5jbQ/o.jpg,False,https://www.yelp.com/biz/tsa%C3%B4caa-flushing?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,53,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.0,"{'latitude': 40.759908, 'longitude': -73.832656}","['pickup', 'delivery']",,"{'address1': '38-04 Prince St', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['38-04 Prince St', 'Flushing, NY 11354']}",17183535937.0,(718) 353-5937,14905.168672107762,40.759908,-73.832656,POINT (-73.832656 40.759908),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
210,kbtB85Yc52Vvgry8N62u6A,boba-le-tea-cafe-staten-island,Boba Le Tea Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/Z9ipoi2S53HJgzOf234EJg/o.jpg,False,https://www.yelp.com/biz/boba-le-tea-cafe-staten-island?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,33,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.625103, 'longitude': -74.135463}","['pickup', 'delivery']",,"{'address1': '1396 B Forest Ave', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10302', 'country': 'US', 'state': 'NY', 'display_address': ['1396 B Forest Ave', 'Staten Island, NY 10302']}",19293398155.0,(929) 339-8155,14886.329409917473,40.625103,-74.135463,POINT (-74.135463 40.625103),122,5.0,Staten Island,085,SI07,Westerleigh,63256575.2485,41655.7048157
211,l7Z3JaayPacDRvzIehbUQA,le-moment-queens-2,Le Moment,https://s3-media4.fl.yelpcdn.com/bphoto/fsy2GmJWxh1HSHNorqEMUg/o.jpg,False,https://www.yelp.com/biz/le-moment-queens-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,60,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.7264, 'longitude': -73.89405}","['pickup', 'delivery']",$,"{'address1': '69-38 Grand Ave', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11378', 'country': 'US', 'state': 'NY', 'display_address': ['69-38 Grand Ave', 'Queens, NY 11378']}",19176075522.0,(917) 607-5522,8763.189258597215,40.7264,-73.89405,POINT (-73.89405 40.7264),180,4.0,Queens,081,QN30,Maspeth,35633109.0863,41265.6435879
212,BLnq_CETaoJYQB7U3IxGCw,mr-chicken-and-mrs-tea-ozone-park,Mr.Chicken & Mrs.Tea,https://s3-media2.fl.yelpcdn.com/bphoto/QLxNJsYu4ozI7Tf4RknSgw/o.jpg,False,https://www.yelp.com/biz/mr-chicken-and-mrs-tea-ozone-park?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,99,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 40.6698487, 'longitude': -73.8423077}","['pickup', 'delivery']",,"{'address1': '150-29 Crossbay Blvd', 'address2': 'Ste 1', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['150-29 Crossbay Blvd', 'Ste 1', 'Ozone Park, NY 11417']}",13475350010.0,(347) 535-0010,13456.986110110549,40.6698487,-73.8423077,POINT (-73.8423077 40.6698487),27,4.0,Queens,081,QN56,Ozone Park,25016771.323,24730.0689514
213,sgCkRCvUg9P-Z7YV_WE_uQ,meno-coffee-and-tea-new-york-2,MENO Coffee & Tea,https://s3-media3.fl.yelpcdn.com/bphoto/OB1BUuqx85difXoIl6pfDg/o.jpg,False,https://www.yelp.com/biz/meno-coffee-and-tea-new-york-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,40,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.729003, 'longitude': -73.99905333}","['pickup', 'delivery']",$$,"{'address1': '218 Thompson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['218 Thompson St', 'New York, NY 10012']}",16467679797.0,(646) 767-9797,2649.956037524944,40.729003,-73.99905333,POINT (-73.99905333 40.729003),140,1.0,Manhattan,061,MN23,West Village,24970650.3987,28621.6504574
214,7iutLpnIKgdQgw0M3frdUw,hawa-smoothies-and-bubble-tea-new-york-6,Hawa Smoothies and Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/ruJEgfSwHBnp6dI_w7_mTA/o.jpg,False,https://www.yelp.com/biz/hawa-smoothies-and-bubble-tea-new-york-6?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,46,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.0,"{'latitude': 40.7663425495287, 'longitude': -73.9573442729302}","['pickup', 'delivery']",,"{'address1': '1293 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1293 1st Ave', 'New York, NY 10021']}",16466094098.0,(646) 609-4098,7452.846757413597,40.7663425495287,-73.9573442729302,POINT (-73.9573442729302 40.7663425495287),99,1.0,Manhattan,061,MN31,Lenox Hill-Roosevelt Island,21508615.6544,38404.4840943
215,32wk98XmAB97O1_Xoy_LuA,vivi-bubble-tea-new-york-46,Vivi Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/hQopqoU4oAHsCqgn6Eh-Xw/o.jpg,False,https://www.yelp.com/biz/vivi-bubble-tea-new-york-46?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,22,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.740478, 'longitude': -73.984263}","['delivery', 'pickup']",,"{'address1': '50 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['50 Lexington Ave', 'New York, NY 10010']}",19172617169.0,(917) 261-7169,3986.151958275708,40.740478,-73.984263,POINT (-73.984263 40.740478),32,1.0,Manhattan,061,MN21,Gramercy,7526916.19479,12096.8911483
216,ShIJsMJ9eQlyuFU0HJc5_w,kung-fu-tea-new-york-36,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/3tY9hBF4FnWwFyXyBxQupg/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-new-york-36?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,8,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 40.8047, 'longitude': -73.966727}","['delivery', 'pickup']",$,"{'address1': '2851 Broadway', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2851 Broadway', 'New York, NY 10025']}",19173882833.0,(917) 388-2833,11278.131972546606,40.8047,-73.966727,POINT (-73.966727 40.8047),74,1.0,Manhattan,061,MN09,Morningside Heights,20153942.4143,20749.4974385
217,CHpEuGs7t2D3AN5B-0GxMA,one-cup-tea-new-york,One Cup Tea,https://s3-media3.fl.yelpcdn.com/bphoto/cwv06xaMksdOwDqsntWZMA/o.jpg,False,https://www.yelp.com/biz/one-cup-tea-new-york?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,4,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 40.71697, 'longitude': -73.99471}","['delivery', 'pickup']",,"{'address1': '124A Hester St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['124A Hester St', 'New York, NY 10002']}",13478459760.0,(347) 845-9760,1275.163178589753,40.71697,-73.99471,POINT (-73.99471 40.71697),88,1.0,Manhattan,061,MN27,Chinatown,14501876.9123,20786.2543315
